season,player,type,terms,contract_yrs,yr_1_salary,Source
2022,Goran Dragić,UFA,,1,2905851,spotrac
2022,Gorgui Dieng,UFA,,1,2641682,spotrac
2022,Greg Monroe,UFA,,0,0,
2022,Hassan Whiteside,UFA,,0,0,
2022,Hassani Gravett,UFA,,0,0,
2022,Ignas Brazdeikis,UFA,signed w/zalgiris,0,0,
2022,Isaac Bonga,UFA,signed w/bayern,0,0,
2022,Isaiah Hartenstein,UFA,,2,7804879,spotrac
2022,Isaiah Joe,UFA,,3,1836090,spotrac
2022,Isaiah Thomas,UFA,,0,0,
2022,Ish Wainright,UFA,two-way,0,0,
2022,Jabari Parker,UFA,,0,0,
2022,Jae'Sean Tate,RFA,,3,7065217,spotrac
2022,Jahmi'us Ramsey,UFA,exhibit 10,0,0,
2022,Jaime Echenique,UFA,exhibit 10,0,0,
2022,Jake Layman,UFA,exhibit 10,0,0,
2022,Jalen Brunson,UFA,,4,27733332,spotrac
2022,Jalen Smith,UFA,,3,4670160,spotrac
2022,James Ennis III,UFA,"signed w/hapoel haifa, then bc samara",0,0,
2022,James Harden,UFA,,2,33000000,spotrac
2022,James Johnson,UFA,exhibit 10,0,0,
2022,Jamorko Pickett,UFA,exhibit 10,0,0,
2022,JaMychal Green,UFA,,1,2628597,spotrac
2022,JaQuori McLaughlin,UFA,,0,0,
2022,Jared Butler,UFA,,0,0,
2022,Jared Harper,UFA,signed w/valencia basket,0,0,
2022,Jarrett Culver,UFA,two-way,0,0,
2022,Jarron Cumberland,UFA,,0,0,
2022,JaVale McGee,UFA,,3,5461219,spotrac
2022,Javin DeLaurier,UFA,signed w/ask karditsas,0,0,
2022,Javonte Smart,UFA,exhibit 10,0,0,
2022,Jay Huff,UFA,exhibit 10,0,0,
2022,Jay Scrubb,UFA,exhibit 10,0,0,
2022,Jaylen Hoard,UFA,signed w/hapoel tel aviv,0,0,
2022,Jaylen Morris,UFA,,0,0,
2022,Jaysean Paige,UFA,,0,0,
2022,Jeff Dowtin,UFA,two-way,0,0,
2022,Jemerrio Jones,UFA,,0,0,
2022,Jeremy Lamb,UFA,,0,0,
2022,Jevon Carter,UFA,,2,2100000,spotrac
2022,Joe Ingles,UFA,,1,6479000,spotrac
2022,Joe Johnson,UFA,,0,0,
2022,Joe Wieskamp,RFA,,2,2175000,spotrac
2022,Joel Ayayi,UFA,exhibit 10,0,0,
2022,Jon Teske,UFA,,0,0,
2022,Jordan Bell,UFA,signed w/guangzhou loong lions,0,0,
2022,Jordan Goodwin,UFA,exhibit 10,0,0,
2022,Jordan Nwora,RFA,,2,2800000,spotrac
2022,Josh Jackson,UFA,"camp invite, https://www.raptorshq.com/2022/8/31/23331764/nba-free-agency-toronto-raptors-sign-josh-jackson",0,0,
2022,Josh Okogie,UFA,,1,1968175,spotrac
2022,Juan Toscano-Anderson,UFA,,1,1902133,spotrac
2022,Juancho Hernangómez,UFA,,1,2298385,spotrac
2022,Justin Anderson,UFA,exhibit 10,0,0,
2022,Justin Champagnie,RFA,,2,1637966,spotrac
2022,Justin Jackson,UFA,exhibit 10,0,0,
2022,Justin Robinson,UFA,signed w/illawarra,0,0,
2022,Jusuf Nurkić,UFA,,4,15625000,spotrac
2022,Juwan Morgan,UFA,exhibit 10,0,0,
2022,Keifer Sykes,UFA,exhibit 10,0,0,
2022,Kelan Martin,UFA,exhibit 10,0,0,
2022,Keljin Blevins,UFA,,0,0,
2022,Kemba Walker,UFA,,0,0,
2022,Kent Bazemore,UFA,exhibit 9,0,0,
2022,Kessler Edwards,UFA,,2,1637966,spotrac
2022,Kevin Knox,UFA,,2,3000000,spotrac
2022,Kevin Pangos,UFA,signed w/olimpia milano,0,0,
2022,Kevon Looney,UFA,,3,7000000,spotrac
2022,Killian Tillie,UFA,,0,0,
2022,Kris Dunn,UFA,,0,0,
2022,Kyle Anderson,UFA,,2,8780488,spotrac
2022,Kyle Guy,UFA,signed w/joventut badalona,0,0,
2022,KZ Okpala,UFA,,2,1902133,spotrac
2022,LaMarcus Aldridge,UFA,,0,0,
2022,Lance Stephenson,UFA,,0,0,
2022,Langston Galloway,UFA,"not exhibit 10, https://www.hoopsrumors.com/2022/10/pacers-waive-langston-galloway-deividas-sirvydis.html",1,2905851,spotrac
2022,Lindell Wigginton,UFA,exhibit 10,0,0,
2022,Lonnie Walker IV,UFA,,1,6479000,spotrac
2022,Lou Williams,UFA,,0,0,
2022,Louis King,UFA,,0,0,
2022,Luguentz Dort,RFA,,5,15277778,spotrac
2022,Luka Garza,UFA,exhibit 10,0,0,
2022,Luke Kornet,UFA,,2,2133278,spotrac
2022,M.J. Walker,UFA,exhibit 10,0,0,
2022,Mac McClung,UFA,exhibit 9,0,0,
2022,Malcolm Hill,RFA,two-way,0,0,
2022,Malik Fitts,UFA,exhibit 10,0,0,
2022,Malik Monk,UFA,,2,9472219,spotrac
2022,Malik Newman,UFA,,0,0,
2022,Mamadi Diakite,UFA,exhibit 9,0,0,
2022,Marcus Garrett,UFA,two-way,0,0,
2022,Markieff Morris,UFA,,1,2905851,spotrac
2022,Markus Howard,UFA,signed w/baskonia,0,0,
2022,Marquese Chriss,UFA,,0,0,
2022,Marvin Bagley III,RFA,,3,12500000,spotrac
2022,Mason Jones,UFA,,0,0,
2022,Matt Mooney,UFA,"signed w/unicaja, then bv chemnitz",0,0,
2022,Matt Ryan,UFA,"exhibit 9, kept on active roster",0,0,
2022,Matt Thomas,UFA,,0,0,
2022,Maurice Harkless,UFA,,0,0,
2022,McKinley Wright IV,UFA,exhibit 10,0,0,
2022,Melvin Frazier,UFA,,0,0,
2022,Micah Potter,UFA,exhibit 10,0,0,
2022,Mike Muscala,UFA,,2,3500000,spotrac
2022,Miles Bridges,RFA,arrested for felony domestic violence june 29 https://www.latimes.com/california/story/2022-06-29/nba-miles-bridges-reportedly-arrested-in-los-angeles-on-suspicion-of-domestic-violence,0,0,
2022,Mitchell Robinson,UFA,,4,17045454,spotrac
2022,Miye Oni,UFA,,0,0,
2022,Mo Bamba,UFA,,2,10300000,spotrac
2022,Montrezl Harrell,UFA,,2,2463490,spotrac
2022,Moses Brown,UFA,exhibit 10,0,0,
2022,Moses Wright,UFA,signed w/zhejiang golden bulls,0,0,
2022,Mychal Mulder,UFA,exhibit 10,0,0,
2022,Myles Powell,UFA,signed w/bay area dragons,0,0,
2022,Nate Hinton,UFA,exhibit 9,0,0,
2022,Nathan Knight,RFA,,2,1836090,spotrac
2022,Neemias Queta,RFA,two-way,0,0,
2022,Nemanja Bjelica,UFA,signed w/fenerbahce,0,0,
2022,Nic Claxton,RFA,,2,8500000,spotrac
2022,Nicolas Batum,UFA,,2,10843350,spotrac
2022,Nik Stauskas,UFA,,0,0,
2022,Norvel Pelle,UFA,exhibit 10,0,0,
2022,Olivier Sarr,UFA,exhibit 10,0,0,
2022,Otto Porter Jr.,UFA,,2,6000000,spotrac
2022,P.J. Tucker,UFA,,3,10490000,spotrac
2022,Paris Bass,UFA,exhibit 10,0,0,
2022,Patty Mills,UFA,,2,6479000,spotrac
2022,Paul Millsap,UFA,,0,0,
2022,Paul Watson,UFA,,0,0,
2022,Petr Cornelie,UFA,signed w/real madrid,0,0,
2022,PJ Dozier,UFA,exhibit 10,0,0,
2022,Quinndary Weatherspoon,RFA,two-way,0,0,
2022,Rajon Rondo,UFA,,0,0,
2022,Raul Neto,UFA,,1,2463490,spotrac
2022,Rayjon Tucker,UFA,signed w/melbourne united,0,0,
2022,Reggie Perry,UFA,exhibit 10,0,0,
2022,Ricky Rubio,UFA,,3,5853659,spotrac
2022,RJ Nembhard Jr.,RFA,two-way,0,0,
2022,Rob Edwards,UFA,exhibit 10,0,0,
2022,Robert Woodard II,UFA,exhibit 10,0,0,
2022,Robin Lopez,UFA,,1,2905851,spotrac
2022,Rodney Hood,UFA,,0,0,
2022,Rodney McGruder,UFA,,1,2298385,spotrac
2022,Ryan Arcidiacono,UFA,exhibit 10,0,0,
2022,Saben Lee,UFA,exhibit 10,0,0,
2022,Sam Dekker,UFA,signed w/london lions,0,0,
2022,Sam Hauser,RFA,,3,1637966,spotrac
2022,Sam Merrill,UFA,,2,1836090,spotrac
2022,Scottie Lewis,UFA,,0,0,
2022,Scotty Hopson,UFA,signed w/dynamo lebanon,0,0,
2022,Sekou Doumbouya,UFA,exhibit 10,0,0,
2022,Semi Ojeleye,UFA,signed w/virtus bologna,0,0,
2022,Serge Ibaka,UFA,,1,2905851,spotrac
2022,Shaq Buchanan,UFA,signed w/ironi nes ziona,0,0,
2022,Shaquille Harrison,UFA,exhibit 10,0,0,
2022,Sharife Cooper,RFA,two-way,0,0,
2022,Skylar Mays,UFA,exhibit 10,0,0,
2022,Solomon Hill,UFA,,0,0,
2022,Stanley Johnson,UFA,,0,0,
2022,Sterling Brown,UFA,,0,0,
2022,Svi Mykhailiuk,UFA,,1,1968175,spotrac
2022,Tacko Fall,UFA,signed w/xinjiang,0,0,
2022,Taj Gibson,UFA,,1,2905851,spotrac
2022,Thaddeus Young,UFA,,2,8000000,spotrac
2022,Théo Maledon,UFA,two-way,0,0,
2022,Theo Pinson,RFA,,1,1968175,spotrac
2022,Thomas Bryant,UFA,,1,2133278,spotrac
2022,Tim Frazier,UFA,signed w/aek athens,0,0,
2022,Timothé Luwawu-Cabarrot,UFA,exhibit 10,0,0,
2022,Tomáš Satoranský,UFA,signed w/fc barcelona,0,0,
2022,Tony Snell,UFA,,0,0,
2022,Trayvon Palmer,UFA,,0,0,
2022,Tre Scott,UFA,signed w/fos provence basket,0,0,
2022,Tremont Waters,UFA,signed w/boulogne-levallois,0,0,
2022,Trent Forrest,UFA,two-way,0,0,
2022,Trevelin Queen,UFA,,2,1637966,spotrac
2022,Trevor Ariza,UFA,,0,0,
2022,Trey Burke,UFA,,0,0,
2022,Tristan Thompson,UFA,,0,0,
2022,Troy Brown Jr.,UFA,,1,1968175,spotrac
2022,Ty Jerome,UFA,"exhibit 10, converted to two-way",0,0,
2022,Tyler Cook,UFA,exhibit 10,0,0,
2022,Tyler Hall,UFA,exhibit 10,0,0,
2022,Tyler Johnson,UFA,signed w/brisbane,0,0,
2022,Tyrell Terry,UFA,,0,0,
2022,Tyrone Wallace,UFA,signed w/paris basketball,0,0,
2022,Tyus Jones,UFA,,2,15000000,spotrac
2022,Udonis Haslem,UFA,,1,2905851,spotrac
2022,Victor Oladipo,UFA,,2,8750000,spotrac
2022,Vlatko Čančar,RFA,,3,2234359,spotrac
2022,Wayne Ellington,UFA,,0,0,
2022,Wayne Selden,UFA,signed w/tezenis scaligera verona,0,0,
2022,Wes Iwundu,UFA,exhibit 9,0,0,
2022,Wesley Matthews,UFA,,1,2905851,spotrac
2022,Willie Cauley-Stein,UFA,exhibit 9,0,0,
2022,Xavier Moon,UFA,exhibit 10,0,0,
2022,Xavier Sneed,UFA,exhibit 10,0,0,
2022,Yuta Watanabe,UFA,exhibit 9,0,0,
2022,Yves Pons,UFA,signed w/asvel basket,0,0,
2022,Zach LaVine,UFA,,5,37096500,spotrac
2022,Zavier Simpson,UFA,exhibit 10,0,0,
2022,Zylan Cheatham,UFA,exhibit 10,0,0,
